# x_max_time   x_max_displacement   x_min_time   x_min_displacement   x_max_error_percentage   x_min_error_percentage
559.4049	0.074347084	574.1155	-0.071632912	0	0
561.3729	0.075960388	576.0836	-0.072861116	0	0
563.341	0.073341427	578.0517	-0.075602974	0	0
565.3091	0.070245812	579.9864	-0.074532598	0	0
567.2439	0.069233212	581.9545	-0.068625658	0	0
569.212	0.069302823	583.9226	-0.071423209	0	0
571.18	0.067534241	585.8907	-0.071293295	0	0
573.1481	0.068839218	587.8254	-0.070418322	0	0
575.1162	0.068746916	589.7935	-0.07009224	0	0
577.051	0.066419798	591.7616	-0.069953428	0	0
579.019	0.06457807	593.7297	-0.072650281	0	0
580.9871	0.06603938	595.6644	-0.074631763	0	0
582.9552	0.070103239	597.6325	-0.071697523	0	0
584.89	0.067879894	599.6006	-0.068661715	0	0
586.8581	0.067521434	601.5687	-0.072776308	0	0
588.8261	0.067323066	603.5368	-0.075508259	0	0
590.7942	0.067258058	605.4715	-0.074693602	0	0
592.729	0.064927553	607.4396	-0.074365468	0	0
594.6971	0.060384746	609.3744	-0.079099124	0	0
596.6652	0.061636241	611.3424	-0.076008444	0	0
598.6332	0.062935984	613.3105	-0.074479395	0	0
600.6013	0.061441289	615.2786	-0.072871421	0	0
602.5361	0.057660139	617.18	-0.072807502	0	0
604.5042	0.055963096	0	0	0	0
606.4389	0.056408104	0	0	0	0
608.407	0.053519157	0	0	0	0
610.3751	0.050325546	0	0	0	0
612.3432	0.050172714	0	0	0	0
614.3113	0.052856275	0	0	0	0
616.2793	0.054289581	0	0	0	0
